"58193",EUNGELLA (OXLEY RIVER)|-28.3538|153.293|Feb|1985|Mar|2017
"33197",EUNGELLA NATIONAL PARK|-21.1703|148.5039|Jan|1955|Dec|2008
"73074",EUNONYHAREENYA|-35.0667|147.5|Jan|1895|Jul|1915
"44101",EURABA|-26.6333|147.8667|Jan|1933|Jul|1980
"89086",EURACK|-38.1784|143.7173|Jan|1956|Feb|2016
"32013",EURAMO POST OFFICE|-18|145.9333|Apr|1926|Apr|1981
"32167",EURAMO TM|-17.9919|145.9425|Dec|2000|Mar|2017
"8280",EURARDY|-27.5658|114.6733|Aug|1983|Mar|2017
"75099",EURATHA|-33.9|146.5|Jun|1926|Dec|1938
"19013",EURELIA (AILERUE)|-32.5373|138.5626|Jan|1882|Mar|2017
"43047",EURELLA|-26.6|148.2|Jan|1882|Aug|1924
"46114",EURIOWIE TANK|-31.4333|141.6167|Feb|1889|Oct|1917
"82016",EUROA|-36.7545|145.5727|Jan|1883|Mar|2017
"82136",EUROA (BOONAH)|-36.7864|145.6081|Nov|1986|Mar|2004
"82149",EUROA (CASTLE CK AT TELFORD BRIDGE)|-36.7858|145.5683|Dec|2000|Mar|2017
"82141",EUROA (MIEPOLL)|-36.6733|145.4961|May|1997|Nov|2000
"83010",EUROBIN|-36.6344|146.8628|Mar|1912|Mar|2017
"8201",EUROGOBBIE|-29.6|116.7|May|1926|Dec|1932
"59135",EUROKA (ALDAVILLA (MACLEAY RIVER))|-31.08|152.7833|Dec|2000|Nov|2011
"35113",EUROMBAH|-25.8097|149.5586|Jan|1917|Dec|2016
"73124",EURONGILLY (BUNDALEER)|-34.9308|147.767|May|1884|Mar|2017
"2058",EUROTO|-18.35|128.4833|Jan|1935|Apr|1940
"75024",EURUGABAH STATION|-33.8|145|Jan|1877|Dec|1958
"49023",EUSTON ( BENINGTON)|-34.4523|142.9109|Sep|1935|Dec|2015
"49122",EUSTON (CHIPPENDALE)|-34.5167|142.8833|Jul|1902|Dec|1912
"49110",EUSTON (PRUNGLE)|-34.2431|142.9949|Jun|1970|Dec|2016
"49045",EUSTON (SUNNYSIDE)|-34.5594|143.0754|Jan|1942|Jan|2017
"49123",EUSTON (TAMMIT)|-34.7667|142.6167|Jan|1896|Dec|1916
"49111",EUSTON (TURLEE)|-33.9454|143.0527|Jan|1960|Dec|2011
"49013",EUSTON POST OFFICE|-34.5833|142.7333|Feb|1877|Nov|1970
"49014",EUSTON STATION|-34.6|142.7|Jan|1882|Dec|1940
"29018",EUTHELLA STATION|-20.05|142.3167|May|1930|Dec|1944
"15041",EVA DOWNS|-18.0014|134.8618|Dec|1950|Mar|2017
"14068",EVA VALLEY|-13.1383|131.0017|Dec|1954|Mar|1974
"14942",EVA VALLEY|-14.28|132.8346|Mar|1966|Dec|2010
"91118",EVANDALE (CAMBOCK LANE)|-41.5664|147.2444|Apr|1957|Mar|2017
"91203",EVANDALE (PLEASANT BANKS)|-41.6|147.2333|Nov|1907|Feb|1929
"91084",EVANDALE (RIDGESIDE)|-41.5|147.3|Jan|1898|Mar|1957
"58164",EVANS HEAD (ANSON AVENUE)|-29.1333|153.45|Aug|1974|May|1979
"58159",EVANS HEAD AMO|-29.1|153.45|Jan|1941|Jan|1945
"58212",EVANS HEAD RAAF BOMBING RANGE AWS|-29.183|153.3964|Feb|1998|Mar|2017
"36111",EVANSTON|-23.7092|144.5253|Jun|1974|Feb|2017
"30103",EVELEIGH STATION|-18.2225|143.9697|Jan|1940|Mar|2017
"16107",EVELYN DOWNS|-28.2035|134.4852|Jan|2013|Jun|2015
"31024",EVELYN STATE FOREST|-17.535|145.4822|Jun|1933|Mar|2017
"31100",EVELYN STATE FOREST 2|-17.5|145.45|Oct|1963|Mar|1965
"16014",EVERARD PARK HOMESTEAD|-27.0117|132.7133|Jan|1948|Jul|1949
"42117",EVERGREEN|-28.39|149.2103|Jan|2007|Jun|2011
"50019",EVERGREEN|-32.9|147.1|Jan|1934|Oct|1943
"44033",EVERSFIELD|-26.6789|147.5047|Jan|1915|Mar|2017
"56056",EVERSLEIGH|-30.5|151.5|Jun|1877|Jul|1922
"36006",EVERSLEIGH|-21.7117|144.3928|Apr|1999|Feb|2017
"79014",EVERSLEY|-37.1778|143.1529|Jan|1888|Oct|2015
"82017",EVERTON|-36.4|146.55|Jan|1902|Dec|1967
"82101",EVERTON (DAWSON)|-36.4264|146.5106|May|1968|Sep|1996
"36022",EVESHAM STATION|-23.0311|143.7117|Jan|1884|Oct|2016
"36054",EVORA STATION|-24.0825|145.5092|Jan|1887|Feb|2017
"30016",EWAN PLAINS STATION|-21.2667|144.8333|Jan|1924|Jun|1978
"32014",EWAN POST OFFICE|-19.1167|145.8333|Apr|1901|Jun|1950
"15599",EWANINGA|-23.9817|133.9283|Mar|1930|Mar|1979
"58206",EWING BRIDGE CORNDALE (COOPERS CK)|-28.7231|153.3614|Dec|2000|Mar|2017
"63192",EXCELSIOR|-33.1|150|Jan|1923|Dec|1932
"68025",EXETER|-34.6|150.3|Jan|1908|Dec|1975
"68143",EXETER 1|-34.6|150.3|May|1905|Oct|1916
"48041",EXLEY BANK|-30.95|146.8|Aug|1929|Jun|1954
"5004",EXMOUTH GULF|-22.3761|114.1108|Jan|1915|Jan|2014
"5051",EXMOUTH TOWN|-21.9303|114.126|Jan|1968|Mar|2017
"88024",EXPEDITION PASS RESERVOIR|-37.05|144.3|Sep|1872|Jul|1957
"11019",EYRE|-32.2464|126.3008|Jan|1885|Mar|2017
"86342",EZARDS OLD MILL SITE|-37.7633|145.8917|Sep|1964|May|1990
"60074",FAILFORD POST OFFICE|-32.0833|152.45|May|1965|Jul|1966
"73075",FAIR VIEW|-33.85|147.4333|Jan|1901|Sep|1909
"10079",FAIR VIEW|-31.95|118.5833|Jan|1957|Apr|1963
"35241",FAIRBAIRN DAM|-23.6525|148.0744|Jan|1969|Mar|2017
"9749",FAIRBRIDGE|-32.6042|115.9464|Oct|1921|Aug|2010
"39157",FAIRFAX ISLAND|-23.85|152.3833|Jul|1966|Dec|1973
"43056",FAIRFIELD|-26.76|148.9919|Jan|2003|Mar|2017
"8047",FAIRFIELD|-29.4714|115.8528|Nov|1919|Jan|2016
"67072",FAIRFIELD HEIGHTS POST OFFICE|-33.8667|150.9333|Jan|1968|Oct|1974
"67006",FAIRFIELD MWSDB|-33.9|150.95|Jan|1947|Oct|1970
"67005",FAIRFIELD POST OFFICE|-33.8833|150.95|Feb|1930|Mar|1960
"3005",FAIRFIELD STATION|-17.5725|125.0675|Feb|1907|Feb|2012
"10243",FAIRFIELDS|-31.4972|117.5894|Jan|1946|Dec|2014
"50122",FAIRHOLME|-33.2833|147.3833|Jan|1909|Apr|1920
"50055",FAIRHOLME POST OFFICE|-33.2833|147.3833|Jan|1958|Dec|1970
"41285",FAIRLEIGH|-28.3272|151.845|Jan|1959|Mar|2017
"77060",FAIRLEY|-35.7|143.9|Jan|1898|Dec|1940
"28033",FAIRLIGHT|-15.7453|144.045|Dec|1994|Feb|2001
"70032",FAIRLIGHT STATION|-35.2286|148.9143|Jun|1884|Mar|2017
"44148",FAIRVIEW|-26.8167|147.7667|Jan|1973|Dec|1973
"35173",FAIRVIEW|-24.3225|147.0125|May|1972|Aug|2005
"37044",FAIRVIEW|-21.7033|142.355|Jan|2005|Nov|2008
"40154",FAIRVIEW|-27.2|152.5|Apr|1926|Aug|1974
"28010",FAIRVIEW OUTSTATION|-15.4992|144.2816|Sep|1890|Oct|2015
"41437",FAIRYLAND|-26.5167|150.9167|Jan|1914|Dec|1941
"39037",FAIRYMEAD SUGAR MILL|-24.7936|152.3594|Jan|1881|Mar|2017
"10809",FALCONDALE|-33.2708|118.3572|Jun|2003|Jan|2007
"10806",FALCONDALE - EDEOWIE|-33.2706|118.2606|Jan|1933|Feb|2003
"83084",FALLS CREEK|-36.8708|147.2755|Oct|1990|Mar|2017
"83043",FALLS CREEK (ROCKY VALLEY)|-36.8756|147.2886|Dec|1951|Mar|2017
"83037",FALLS CREEK SEC|-36.8633|147.2794|Apr|1947|Sep|1990
"92095",FALMOUTH|-41.5|148.2833|Jun|1882|Jun|1895
"92076",FALMOUTH (GLENCOE)|-41.5125|148.2642|Jul|1967|May|2012
"9543",FALNASH|-33.9333|116.3|Jul|1937|Aug|1970
"200308",FANE|-8.5667|147.0833|May|1956|Dec|1973
"200032",FANNING ISLAND|-3.9167|159.3833|Jan|1909|Apr|1955
"33123",FANNING RIVER STATION|-19.7333|146.4333|Mar|1889|Mar|1987
"9544",FANNY COVE|-33.8333|121.1667|May|1899|Sep|1949
"14970",FANNY CREEK|-14.1084|132.9004|Oct|2006|Mar|2017
"200587",FANOJARI|-6.2333|145.6667|May|1966|May|1968
"1031",FARAWAY BAY|-13.96|127.1964|Nov|1996|Jan|2017
"20035",FARAWAY HILL|-33.1333|139.7667|Nov|1909|Dec|1915
"33023",FARLEIGH CO-OP SUGAR MILL|-21.1011|149.1022|Apr|1893|Mar|2017
"33024",FARLEIGH RAILWAY STATION|-21.1|149.1|Mar|1929|Jul|1984
"29136",FARLEY STATION|-21.3661|140.4986|Jan|1977|Mar|2017
"39266",FARNSFIELD|-25.0947|152.3158|Nov|1973|Jun|2003
"21019",FARRELL FLAT|-33.8314|138.7917|Jan|1879|Mar|2017
"21030",FARRELL FLAT (KOONOONA)|-33.8197|138.9211|Jan|1945|Oct|1994
"97002",FARRELL SIDING|-41.7|145.55|Jul|1934|Dec|1993
"70245",FARRER LONGERENONG STREET|-35.3833|149.1|Jul|1971|Aug|1995
"61019",FASSIFERN|-33|151.55|Mar|1924|Oct|1961
"200073",FAUABU|-8.7167|160.65|Aug|1930|Dec|1940
"63081",FAULCONBRIDGE (GREAT WESTERN HWY)|-33.6926|150.5453|Oct|2001|Mar|2017
"63028",FAULCONBRIDGE (ST GEORGES CRESCENT)|-33.6929|150.5291|Jan|1937|Mar|2017
"200033",FEAD ISLANDS|-3.3333|154.6667|Feb|1924|Dec|1965
"58072",FEDERAL POST OFFICE|-28.6533|153.4542|Aug|1904|Feb|1998
"23101",FELIXSTOW (PAYNEHAM)|-34.8925|138.6422|Apr|2003|Mar|2017
"41405",FELTON|-27.7952|151.7387|Aug|1989|Mar|2017
"41515",FELTON TM|-27.85|151.6833|May|1993|Mar|2017
"32015",FELUGA|-17.8833|145.9667|Feb|1941|May|1979
"34037",FENTON GROVE|-20.1833|146.2667|Feb|1972|Aug|1981
"95064",FENTONBURY (HAMLET DOWNS)|-42.6511|146.7619|Aug|1993|Jun|2015
"87084",FENWICK|-38.3|144.5|Jul|1908|Sep|1931
"200551",FERAMIN MISSION|-5.2167|141.6833|Jul|1964|Apr|1966
"9545",FERGUSON|-33.4356|115.8433|Jan|1939|Feb|1999
"9912",FERGUSON VALLEY|-33.445|115.8508|Jun|1972|Mar|2017
"109507",FERGUSON VALLEY ALERT|-33.444|115.8536|Sep|2005|Mar|2017
"14918",FERGUSSON RIVER RAILWAY|-14.075|131.975|Jan|1938|Aug|1962
"37021",FERMOY|-23.1697|143.0197|Jan|1915|Sep|1995
"62042",FERN LEA|-32.3667|149.8333|May|1961|Dec|1962
"9902",FERN RIDGE|-34.8908|117.7094|Oct|1972|Mar|2007
"94139",FERN TREE (GRAYS ROAD)|-42.9272|147.2517|Mar|1967|Mar|2017
"79084",FERNANDES (AVON NO.1)|-36.7331|143.1525|Jan|1973|Sep|1999
"85027",FERNBANK|-37.9|147.3|Jun|1908|Jun|1967
"85165",FERNBANK (TOWRI)|-37.9163|147.3196|Feb|1968|Dec|2010
"9632",FERNBROOK|-33.2667|115.9833|Sep|1915|Mar|1964
"85114",FERNDALE|-38.25|146|Jun|1900|Feb|1943
"41284",FERNDALE|-27.0167|150.8|Jan|1959|Jan|1969
"9546",FERNDALE|-33.8167|115.9333|Aug|1902|Mar|1970
"39252",FERNDALE|-24.2122|151.4219|Jul|1973|Dec|2016
"39285",FERNFIELD|-24.4242|151.9822|Jul|1975|Dec|2006
"41012",FERNFLAT|-26.6764|150.8992|Jun|1912|Mar|2017
"73076",FERNHILL 1|-35.1|148.4|Feb|1892|Sep|1924
"73106",FERNHILL 2|-35|148.4|Jan|1911|Sep|1924
"80016",FERNIHURST|-36.2833|143.8833|May|1894|Apr|1975
"98019",FERNLEA|-40|144.0333|Aug|1915|Nov|1925
"44034",FERNLEE|-28.2739|147.0478|Jan|1890|Jul|2008
"35028",FERNLEES POST OFFICE|-23.8667|148.1333|Sep|1912|Sep|1978
"63123",FERNLEIGH|-34.25|149.9333|Feb|1961|Aug|1962
"8245",FERNLEIGH|-28.3333|114.8667|May|1914|Feb|1919
"55077",FERNLEIGH (ST.HELENA)|-31.8|150.7|Mar|1889|Dec|1924
"59069",FERNMOUNT|-30.5|152.9|Oct|1889|Dec|1921
"86366",FERNSHAW|-37.6126|145.5997|Mar|1987|Apr|2011
"94054",FERNTREE (CLOVERHAVEN)|-42.9|147.2833|Nov|1915|May|1941
"94084",FERNTREE (HUON ROAD)|-42.9333|147.2667|Mar|1961|Dec|1966
"86172",FERNTREE GULLY|-37.8|145.3|Mar|1874|Aug|1941
"86324",FERNTREE GULLY (PROBERT)|-37.8797|145.2964|Apr|1973|Feb|2003
"86173",FERNTREE GULLY UPPER|-37.9|145.3|Aug|1907|Oct|1928
"40373",FERNVALE|-27.45|152.65|Jul|1896|Oct|1904
"40963",FERNVALE - BURNS ST|-27.4567|152.6564|Feb|2005|Mar|2017
"86266",FERNY CREEK|-37.8748|145.3496|Mar|2011|Mar|2017
"86256",FERNY CREEK|-37.8833|145.3333|Jan|1968|May|1994
"86372",FERNY CREEK (DUNNS HILL)|-37.8775|145.3364|Jun|1994|Jul|2011
"40703",FERNY GROVE CEDAR CK RD|-27.415|152.915|Mar|1982|Oct|1994
"91169",FERNY HILL (GLEN FERN)|-41.1|147.3|Sep|1965|Mar|1979
"40461",FERNY HILLS AUST WOOLSHED|-27.3947|152.9308|Nov|1971|Feb|2004
"40325",FERNY HILLS STATE SCHOOL|-27.4|152.9333|May|1964|May|1973
"40360",FERNYHURST|-26.9833|152.3667|Jan|1905|Dec|1930
"9949",FERRARIS FARM|-33.4072|116.6242|Jan|1972|May|1986
"67090",FIDDLETOWN (BLOODWOOD ROAD)|-33.5684|151.0769|May|1964|Oct|2014
"7125",FIELDS FIND|-29|117.3|Sep|1898|Oct|1935
"12244",FIFTEEN MILE CONDENSER|-32.0333|121.6667|Jan|1907|Mar|1909
"39197",FIG TREE|-24.0314|150.74|Jan|1972|Dec|2016
"30017",FIGTREE STATION|-19.8167|144.4833|Jan|1943|Dec|1949
"200034",FILEBA|-2.8833|151.3333|Jul|1915|Dec|1922
"33026",FINCH HATTON COOK ST|-21.1436|148.6322|Sep|1914|Jan|2003
"33025",FINCH HATTON SUGAR MILL|-21.15|148.6167|Feb|1944|May|1952
"57089",FINE FLOWER CREEK (WAVE HILL)|-29.3467|152.615|Nov|1969|Apr|1988
"92068",FINGAL (EVERCREECH)|-41.4608|148.0064|Dec|1962|Jan|1990
"92012",FINGAL (LEGGE STREET)|-41.6428|147.9664|Jan|1882|Mar|2017
"92091",FINGAL (SOUTH ESK RIVER)|-41.6379|147.9637|May|1973|Aug|2001
"92070",FINGAL (TOWER HILL NO2)|-41.6|147.9333|Dec|1962|Dec|1977
"92071",FINGAL (TOWER HILL NO3)|-41.5167|147.95|Dec|1962|Aug|1981
"92075",FINGAL (TOWER HILL NO4)|-41.5667|147.9333|Aug|1967|Aug|1981
"61411",FINGAL BAY (FINGAL HAVEN)|-32.749|152.1649|Sep|2007|Mar|2017
"15526",FINKE POST OFFICE|-25.5833|134.5667|Sep|1938|Sep|1980
"15568",FINKE RAILWAY STATION|-25.5833|134.5367|May|1930|Jul|1957
"74253",FINLEY (CSIRO)|-35.7111|145.6236|Jun|1994|Mar|2001
"74093",FINLEY (STRATHDRUMMOND)|-35.5667|145.5333|Nov|1962|Dec|1968
"74023",FINLEY AIRPORT AWS|-35.6613|145.561|Mar|2001|Oct|2003
"74042",FINLEY POST OFFICE|-35.6408|145.5761|Jan|1897|Feb|2017
"23714",FINNISS|-35.3736|138.806|Jan|1898|Mar|2017
"23845",FINNISS (VIEWBANK)|-35.3889|138.8228|Feb|1988|Mar|2003
"17025",FINNISS SPRINGS|-29.745|137.505|Oct|1920|Dec|1971
"43037",FINSBURY PARK|-26.2094|149.0894|Jan|1996|Mar|2017
"200035",FINSCHHAFEN A/F SDHQ ME19|-6.6333|147.8667|Mar|1924|Nov|1973
"85028",FISH CREEK|-38.7199|146.0633|Jan|1928|Mar|2017
"85198",FISH CREEK (ARDEEN)|-38.7333|146.1|Mar|1887|Apr|1911
"85040",FISH CREEK (HODDLE RANGE)|-38.6911|146.1486|May|1906|Mar|2017
"14906",FISH RIVER|-14.1894|130.8815|Nov|1968|Mar|2017
"70259",FISHER|-35.3667|149.05|Sep|1971|Sep|1990
"18026",FISHER SIDING|-30.5517|130.9583|Jun|1940|Jul|1970
"40916",FISHERMAN ISLANDS RAIL|-27.38|153.1706|Feb|2000|Apr|2004
"40824",FISHERMANS POCKET TM|-26.1711|152.5994|Nov|2000|Mar|2017
"59143",FISHERMANS REACH|-30.8585|152.9983|May|2006|Mar|2017
"200561",FISSOA|-2.9167|151.4333|Jul|1962|Jun|1963
"10902",FITZGERALD|-33.7781|119.5019|Feb|1989|Jul|2009
"95006",FITZGERALD|-42.8|146.7|Mar|1949|Dec|1952
"95007",FITZGERALD (MAYDENA)|-42.75|146.6333|May|1924|Jul|1954
"14804",FITZROY|-15.5667|130.9333|Dec|1967|Jan|1987
"3064",FITZROY A.I.M|-18.1667|125.5833|Jan|1970|Dec|1972
"3093",FITZROY CROSSING AERO|-18.1814|125.5619|Aug|1997|Mar|2017
"3006",FITZROY CROSSING COMP.|-18.1919|125.5644|Mar|1893|Jan|2000
"68248",FITZROY FALLS (RED HILLS)|-34.6625|150.4333|Oct|2002|Mar|2017
"31084",FITZROY ISLAND LIGHTHOUSE|-16.9267|146.0033|Jun|1962|Aug|2000
"59014",FIVE DAY CREEK|-30.6667|152.4|Sep|1937|Dec|1970
"66017",FIVE DOCK (BARNWELL PARK GOLF COURSE)|-33.8681|151.119|Dec|1929|Nov|2003
"8233",FIVE GUMS|-29.4847|116.0703|Jan|1945|Dec|2016
"40302",FLAGSTONE CREEK|-27.6242|152.1158|Jul|1961|Dec|2003
"33107",FLAT TOP ISLAND|-21.2|149.25|Sep|1899|Apr|1945
"74151",FLAX VALE|-35.7833|146.55|Aug|1896|Jun|1909
"12143",FLEMING GROVE|-33.5667|121.7667|Jul|1929|May|1937
"86039",FLEMINGTON RACECOURSE|-37.7915|144.9067|Jan|1904|Mar|2017
"30132",FLETCHER VALE STATION|-19.8019|145.8592|Jan|1932|Dec|2000
"33143",FLETCHER VIEW STATION|-19.8844|146.1786|Jan|1970|Mar|2013
"86356",FLINDERS|-38.4693|145.0133|Oct|1982|Mar|2017
"22817",FLINDERS CHASE (ROCKY RIVER)|-35.9511|136.739|May|1960|Mar|2017
"99005",FLINDERS ISLAND AIRPORT|-40.0911|148.0024|Feb|1942|Mar|2017
"86040",FLINDERS STATE SCHOOL|-38.5|145|Jan|1888|Nov|1949
"42053",FLINTON|-27.8967|149.5586|Jan|1970|Oct|2011
"37055",FLORA DOWNS|-20.1153|138.8036|Feb|1894|Apr|2016
"2048",FLORA VALLEY|-18.2972|128.4419|Jan|1971|Mar|2017
"33207",FLORA VALLEY|-19.7581|146.8389|Apr|1994|Oct|2007
"2008",FLORA VALLEY OLD|-18.3167|128|Sep|1898|Oct|1975
"29071",FLORAVILLE DOWNS STATION|-18.2281|139.8739|Jan|1887|Apr|2004
"9056",FLOREAT PARK|-31.9494|115.7928|Mar|1962|Dec|2005
"48154",FLORIDA STATION|-31.5|146.4|Jan|1880|Dec|1924
"24553",FLORIETON (BUNDEY BORE)|-33.8833|139.35|Jan|1925|May|1999
"14959",FLORINA|-14.4524|131.686|Jul|1987|Mar|2017
"91214",FLOWERDALE|-40.9667|145.7|Jan|1904|Sep|1911
"88122",FLOWERDALE (KINLOCHIEL)|-37.3333|145.2833|Apr|1969|Feb|1973
"88070",FLOWERDALE (THE WILLOWS)|-37.3|145.25|Jan|1937|Dec|1968
"88077",FLOWERDALE 1|-37.1833|145.1667|Aug|1906|Aug|1916
"32016",FLYING FISH POINT|-17.4947|146.0744|May|1911|Jun|2005
"14634",FLYING FOX|-13.8333|133.45|Jan|1926|Nov|1927
"14646",FLYING FOX|-14.8529|134.0361|Nov|1996|Aug|2016
"14936",FLYING FOX CREEK|-13.4333|130.5|Oct|1965|Jan|1967
"14059",FOELSCHE HEADLAND|-14.0829|131.8099|Oct|2003|Mar|2017
"30119",FOG CREEK STATION|-19.25|143.0667|Jan|1967|Feb|1985
"34003",FOLEYVALE STATION|-23.5069|149.7044|Jun|1948|Mar|2006
"10909",FOLLANS|-32.6756|116.7789|Apr|1996|Sep|2012
"87022",FOOTSCRAY|-37.8167|144.8833|Sep|1963|Sep|1974
"65114",FORBES (BEDGERABONG RD)|-33.3684|147.937|Jan|2012|Mar|2017
"65113",FORBES (BIMBIMBI)|-33.3941|147.9727|Jul|2004|Mar|2017
"65016",FORBES (CAMP STREET)|-33.3892|148.0081|Jul|1875|Jul|1998
"50135",FORBES (JEMALONG WEIR)|-33.4001|147.7741|Sep|1988|Mar|2012
"65039",FORBES (MUDDY WATER)|-33.3281|147.8472|Jan|1937|Feb|2017
"65065",FORBES 3|-33.45|148.0833|Feb|1892|Aug|1916
"65103",FORBES AIRPORT AWS|-33.3627|147.9205|Dec|1995|Mar|2017
"65104",FORBES COUNCIL DEPOT|-33.3916|148.0064|Jul|1998|Dec|2011
"60130",FORBES RIVER (BIRDWOOD)|-31.2936|152.3121|Nov|1987|Mar|2017
"94126",FORCETT (INALA)|-42.8158|147.6778|Sep|1998|Sep|2010
"94215",FORCETT (OLD FORCETT ROAD)|-42.8156|147.6225|Jan|2000|Sep|2003
"48042",FORDS BRIDGE|-29.7534|145.4269|May|1896|Jun|2010
"48195",FORDS BRIDGE (BARRAKEE)|-30|144.9667|Mar|1970|Jan|1974
"48194",FORDS BRIDGE (DELTA)|-30.0843|145.2884|Oct|1907|Jan|2017
"48227",FORDS BRIDGE (KERRIBREE)|-29.65|145.2167|Jan|1909|Feb|1919
"40395",FORDSDALE|-27.7183|152.1211|Jul|1953|Mar|2017
"200464",FORE|-6.2667|145.4|Jul|1962|Apr|1969
"91031",FOREST (VAN DIEMANS LAND COMPANY)|-40.85|145.25|Feb|1933|Dec|1971
"9981",FOREST EDGE|-32.8392|115.9533|Jun|2002|May|2010
"9547",FOREST GROVE|-34.0744|115.0808|Dec|1925|Feb|2017
"40079",FOREST HILL|-27.5831|152.3806|Jan|1894|Mar|2017
"51113",FOREST HOME|-30.7667|148.15|Jul|1903|May|1921
"30070",FOREST HOME STATION|-18.2422|143.0322|Jan|1927|Feb|1999
"40832",FOREST HOME TM|-28.2033|152.77|Nov|2000|Mar|2017
"40956",FOREST LAKE|-27.61|152.9756|Jan|2003|May|2007
"70033",FOREST LODGE|-34.6|149.7|Jan|1926|Dec|1960
"43009",FOREST VALE|-25.9281|147.8717|Jan|1885|Mar|2010
"50061",FOREST VALE 1|-33.4667|146.9167|Aug|1896|Oct|1911
"62065",FOREST VALE 2|-32.4167|149.1333|Apr|1903|Dec|1913
"40512",FORESTDALE STAPYLTON RD|-27.6542|152.9856|Feb|1973|Dec|2006
"40788",FORESTDALE(JOHNSON RD)AL|-27.6583|153|Nov|2000|Mar|2017
"64012",FORKED MOUNTAIN|-31.2|149.35|Jun|1911|Jun|1967
"41433",FORMARTIN|-27.4|151.4167|Jan|1913|Nov|1917
"11052",FORREST|-30.8453|128.1092|Jun|1994|Mar|2017
"11004",FORREST AERO|-30.8389|128.1139|Aug|1930|Mar|1995
"11005",FORREST RAILWAY|-30.85|128.1|Jan|1918|Apr|1954
"11037",FORREST ROAD|-31.445|127.945|Apr|1966|Apr|1978
"90040",FORREST STATE FOREST|-38.5198|143.715|Apr|1898|Mar|2017
"12188",FORRESTANIA CROSSROAD|-32.41|119.7467|Sep|1959|Mar|1968
"12189",FORRESTANIA CROSSROADS|-32.4217|119.5217|Sep|1959|Mar|1968
"9016",FORRESTDALE|-32.15|115.9|Jan|1905|Feb|1947
"9257",FORRESTDALE|-32.15|115.9486|Jan|1986|Feb|2017
"30055",FORSAYTH|-18.5883|143.6017|Jan|1956|Dec|2014
"60013",FORSTER - TUNCURRY MARINE RESCUE|-32.1756|152.5089|Jul|1896|Mar|2017
"48155",FORT BOURKE|-30.0833|145.8667|Jan|1881|Feb|1947
"29075",FORT CONSTANTINE STATION|-20.4744|140.5825|Jan|1888|Mar|2016
"94022",FORT DIRECTION|-43.0431|147.4133|Dec|1940|Mar|2017
"10034",FORT HILL|-31.7272|118.2931|Jan|1912|Dec|2016
"14050",FORT HILL WHARF|-12.4706|130.8455|Nov|2002|Mar|2017
"40320",FORT LYTTON|-27.4128|153.1506|Jan|1964|Mar|2017
"88025",FORT WILLIAM|-37.0917|145.4708|Oct|1899|May|1992
"37022",FORT WILLIAM|-22.45|140.0167|Jan|1915|Jan|1953
"5044",FORTESCUE|-21.0583|116.1111|May|1887|Jun|1927
"94213",FORTESCUE BAY|-43.1456|147.9617|Jul|1999|Apr|2016
"5086",FORTESCUE ROAD HOUSE|-21.2947|116.1383|Jan|1992|May|2008
"91186",FORTHSIDE RESEARCH STATION|-41.2039|146.265|Jan|1966|Mar|2017
"44035",FORTLAND|-26.9833|146.5|Sep|1916|Nov|1966
"40402",FORTLAND|-28.1181|152.8522|Oct|1959|Apr|1995
"46061",FORTY EIGHT MILE TANK|-31.85|143.5|Sep|1887|Jan|1914
"3027",FOSSIL DOWNS|-18.1386|125.7764|Oct|1903|Mar|2017
"85029",FOSTER (POST OFFICE)|-38.652|146.1997|Sep|1884|Mar|2017
"85115",FOSTER (ST LEONARDS)|-38.65|146.2167|Oct|1905|Mar|1920
"85300",FOSTER HODDLE|-38.6796|146.1483|Jul|1995|May|2015
"85181",FOSTER NORTH (RADCLIFFE)|-38.6167|146.15|Sep|1969|Dec|1975
"81068",FOSTERVILLE|-36.7|144.4|Jan|1907|Jan|1917
"93059",FOSTERVILLE|-41.9311|147.4256|Sep|2005|Mar|2017
"18126",FOUNTAIN FOREST RESERVE|-34.61|135.5906|Jul|1891|Apr|1928
"7026",FOUR CORNERS|-26.45|118.2|Jan|1920|Dec|1973
"75100",FOUR CORNERS|-34.15|145.9167|Feb|1904|Sep|1926
"200671",FOUR MILES STREAM MF32(P|-9.4667|147.1833|Feb|1961|Oct|1967
"18030",FOWLERS BAY|-31.99|132.4372|Jan|1878|Oct|2010
"46091",FOWLERS GAP  RESEARCH  STATION|-31.0869|141.7017|Jan|1900|Jan|2014
"46128",FOWLERS GAP AWS|-31.0863|141.7008|Oct|2004|Mar|2017
"2062",FOX RIVER|-18.4233|120.0308|Sep|1975|Feb|2011
"68197",FOXGROUND ROAD|-34.7376|150.7674|Nov|1945|Feb|2017
"40933",FOXLEY ALERT|-28.27|153.0264|Jun|2002|Mar|2017
"40879",FOXLEY TM|-28.27|153.0264|Nov|2000|May|2009
"26007",FRANCES|-36.7124|140.9552|Sep|1889|Mar|2017
"26055",FRANCES (KARANA PARK)|-36.7|140.7333|Jan|1969|Jul|1979
"26028",FRANCES (WAVERLEY)|-36.6833|140.8167|Nov|1934|May|1968
"14943",FRANCES CREEK|-13.615|131.8417|Mar|1984|Jun|1988
"14185",FRANCES CREEK MINE|-13.6|131.85|Nov|1968|Nov|1974
"36160",FRANKFIELD STATION|-22.2717|147.0903|Jan|1988|Mar|2017
"91033",FRANKFORD (ROSSVILLE)|-41.3203|146.7378|Jan|1893|Mar|2017
